810,<color=#FFD700>+%s</color>
811,<color=#FFD700>-%s</color>
812,<color=#FFD700>击退</color>
813,<color=#FFD700>免疫</color>
814,<color=#FFD700>-%s反弹</color>
815,防御
816,防御
817,命中
818,命中
819,闪避
820,闪避
821,暴击
822,暴击
823,韧性
824,韧性
825,急速
826,急速
827,攻击速度
828,攻击速度
829,移动速度
830,移动速度
831,<color=#FFD700>-额外</color>
832,<color=#FFD700>-额外</color>
900,发出联盟召集令，立即获得120分钟的援助收益（只能获得金币、装备、物资、玩家经验除外）
901,价格和次数在每日12重置
902,今日快速援助已经购买完毕，请等待明日继续购买或者升级VIP，增加购买次数
903,当前挂机时间
904,挂机奖励
905,售完
906,领取
907,暂无奖励
908,快速援助成功
909,领取成功
910,小时 
911,分钟
912,秒
913,当前没有奖励可以领取
914,今日剩余次数:
915,世界
916,本地
917,个人
918,公会
919,军团
920,世界聊天-频道
921,是否切换聊天频道：世界聊天-频道
922,频道切换成功
2000,你
2001,艾希
2002,雷莎娜
2003,露娜
2004,十五夜美香
2005,奈奈
2006,妮娜
2007,安
2008,凯斯宾
2009,多莉
2010,键太
2011,史蒂文
2012,梅德
2013,瑞贝卡
2014,卡琳
2015,旁白
2051,眼魔
2052,千眼魔狼
2053,机械人偶
2054,强力铠甲
2055,魔化蛞蝓
2056,人鲨
2057,钢铁甲虫
2058,混沌娘
2059,堕落使者
2060,基拉
2061,巨斧狂人
2062,战地医生
2063,城邦守卫
2064,魔女学徒
2065,云雀姑娘
2066,铃兰少女
2101,艾琳娜
2102,奥克
2103,里昂
2104,贝拉多娜
2105,妮可
2106,薇薇安
2107,九十九伢子
2108,罗莎莉
2109,米露
2110,莉莉
2111,爱理
2112,帕米拉
2113,苏珊娜
2114,戴维斯
2115,直人
2116,壬生龙介
2117,巽
2118,宫本良奈
2119,梅利希斯
2120,克里斯
2121,凯尔
2122,玛利亚
2123,凯瑟琳
2124,莉安娜
2125,萨隆
2126,美美子
2127,千寻
2128,莉亚
2129,海伦
2130,未来
2131,阿西莫夫
2132,肖
2133,沃纳
2134,西格玛
2135,娜塔莎
2136,埃里克
2137,伊尔
2138,西娅
2139,赛琳娜
2140,克利夫
2141,拉德
2142,莉蒂希娅
2143,艾里拉
2144,克莱因
2145,莫德斯特
2146,福斯蒂娜
2147,迦米勒
2148,格莱迪丝
2149,蒂利
2150,海莉
2151,斯蒂芬妮
2152,未知
2153,白团
2501,苍蓝之刃
2502,雷霆
2503,希望之星
2504,紫苑
2505,黑蛾
2506,粉红剪刀
2507,电锯女
2508,白衣绅士
2509,瞬影
2510,能量之源
2511,冰之勇士
2512,冒失女仆
2513,风拳
2514,自然之雨
2551,小怪
2601,森之公主
2602,森林守卫
2603,狮王
2604,黑暗女神
2605,喵喵拳
2606,月之暗面
2607,牙刃
2608,幸运四叶草
2609,小小甜心
2610,花语妹妹
2611,偶像
2612,萌即正义
2613,老板娘
2614,钢铁之握
2615,流星
2616,烈焰之瞳
2617,狂岚
2618,五方之刃
2619,深渊女王
2620,断罪霜凰
2621,不朽龙王
2622,光之圣女
2623,暗影术士
2624,纯白祭司
2625,格斗家
2626,啦啦队长
2627,幻影
2628,不死魔女
2629,化学家
2630,治愈之光
2631,绝对防御
2632,不死斩
2633,湮灭者
2634,心灵骇客
2635,战斗AI
2636,死星
2637,幽灵射手
2638,武装淑女
2639,贞洁
2640,节制
2641,书记官
2642,审判者
2643,大祭司
2644,裁决者
2645,谦逊
2646,宽容
2647,圣战士
2648,慷慨
2649,隐忍
2650,希望
2651,处刑者
2652,大神官
2653,团子
3001,精英之刃
3002,精英头盔
3003,精英铠甲
3004,精英鞋子
3005,旧日大剑
5001,佣兵技能解锁/升级的必要材料
5002,佣兵进化的必要材料
5003,强化装备必用初级道具
5004,强化装备必用中级道具
5005,强化装备必用高级道具
5006,普通招募需要消耗的重要材料
5007,高级招募需要消耗的重要材料
5008,立即获得挂机2小时的合金收益
5009,立即获得挂机4小时的合金收益
5010,立即获得挂机6小时的合金收益
5011,立即获得挂机8小时的合金收益
5012,立即获得挂机12小时的合金收益
5013,立即获得挂机24小时的合金收益
5014,立即获得挂机2小时的突破插件收益
5015,立即获得挂机4小时的突破插件收益
5016,立即获得挂机6小时的突破插件收益
5017,立即获得挂机8小时的突破插件收益
5018,立即获得挂机12小时的突破插件收益
5019,立即获得挂机24小时的突破插件收益
5020,收集60个蓝色英雄碎片，可随机召唤一个NR英雄
5021,收集60个紫色英雄碎片，可随机召唤一个SR英雄
5022,打开后可随机获得一个NR英雄
5023,打开后可随机获得一个SR英雄
5024,打开后可随机获得一个科技特性的NR英雄
5025,打开后可随机获得一个念力特性的NR英雄
5026,打开后可随机获得一个强化特性的NR英雄
5027,打开后可随机获得一个融合特性的NR英雄
5028,打开后可随机获得一个融合特性的NR英雄
5029,进入竞技场的必备之物
5030,用于升级各佣兵的专属装备1-10级
5031,用于升级各佣兵的专属装备11-20级
5032,用于升级科技特性佣兵的专属装备21-30级
5033,用于升级念力特性佣兵的专属装备21-30级
5034,用于升级强化特性佣兵的专属装备21-30级
5035,用于升级融合特性佣兵的专属装备21-30级
5036,用于升级变异特性佣兵的专属装备21-30级
5037,可在专武元件·高级·科技，专武元件·高级·念力，专武元件·高级·强化，专武元件·高级·融合中选择一个
5038,使用后可随机获得专武元件·高级·科技，专武元件·高级·念力，专武元件·高级·强化，专武元件·高级·融合中的一个
5039,立即获得挂机2小时的英雄经验收益
5040,立即获得挂机4小时的英雄经验收益
5041,立即获得挂机6小时的英雄经验收益
5042,立即获得挂机8小时的英雄经验收益
5043,立即获得挂机12小时的英雄经验收益
5044,立即获得挂机24小时的英雄经验收益
6001,游戏内第一流通货币
6002,游戏通用货币，装备强化和佣兵强化都需要它
6003,佣兵升级的刻度指标
6004,消耗支援点数可获得援助资源
6005,账号经验达到指定数量可以提升主角等级
6006,遣散佣兵后返还的货币，可以用于遣散商店兑换物品
6007,解锁参数同步槽位必须的货币
6008,游戏中可使用的道具
6009,游戏中的英雄
6010,游戏装备
6011,玩家头像用以彰显玩家个性和喜好
6012,玩家头像框以彰显玩家个性
6051,冰系战士输出，对前方敌人造成特大冰系伤害，随机冰冻一个敌人，让其在X秒内无法行动
6052,电系强化输出，群体伤害，受到攻击的敌人将在接下来的2秒内陷入麻痹状态
7501,知识的海洋浩瀚无边，一切的力量都融汇在这帽子之中
9001,英雄选择
9002,开始战斗
9003,英雄人数
9004,战斗剩余时间：
9005,自动
9006,退出
9007,重新战斗
9008,继续
9009,注意
9010,筛选
9011,选择英雄时已达到最大上限
9012,不能多选职业时
9013,不能多选相同类型英雄时
9014,不能多选相同职责时
9015,不能多选相同特性时
9016,获得奖励
9017,AWARD
9018,QUIT
9019,P A U S E
9020,退出战斗
9021,已暂停
9022,REDO
9023,CONTINUE
9024,请至少选择一个英雄上阵
9025,失败乃成功之母，请再接再厉
9026,角色等级强化不足，请提升角色等级
9027,角色装备可强化，请强化装备
9028,挑战用时：%02d:%02d
9029,添加查找
9030,好友申请
9031,全部同意
9032,全部忽略
9033,查找
9034,搜索对象不能为空
9035,申请数量
9036,同意
9037,忽略
9038,申请
9039,申请成功
9040,赠送成功
9041,领取成功
9042,在线
9043,已发送
9044,一键获得和赠送
9045,添加好友
9046,管理好友
9047,移除
9048,黑名单
9049,删除好友
9050,全部移除
9051,删除
9052,黑名单数量:
9053,支援点数
9054,好友
9055,服务器：
9056,主线关卡：
9057,每日赠送上限:
9058,好友数量:
9059,请输入玩家名字或数字账号
9060,好友规则
9061,1.最多可以添加40名好友\n2.每天最多可以向20名好友赠送支援点\n3.每天最多可以领取40点支援点\n4.获得的支援点可以进行支援招募
9062,加入黑名单后，将解除好友关系，并且不能接收聊天消息和好友申请，是否确定将选中的玩家加入黑名单？
9063,删除好友后将解除好友关系并从好友列表中剔除，是否确定删除选中的好友？
9064,申请列表为空
9065,移除黑名单
9066,聊天
9067,搜索对象不能为空
9068,成功加入黑名单
10001,Ashe
10002,Reshana
10003,Luna
10004,Elena
10005,Oak
10006,Lion
10007,Belladona
10008,Niko
10009,Vivian
10010,Yako
10011,Rosali
10012,Duoduo
10013,Liliya
10014,Ali
10015,Pamila
10016,Susana
10017,Davice
10018,Naoto
10019,Rusuke
10020,Tazumi
10021,Miyamoto
10022,Melicis
10023,Chris
10024,Karl
10025,Maria
10026,Katherine
10027,Lyanna
10028,Salon
10029,Mimiko
10030,Chihiro
10031,Liya
10032,Helen
10033,Milai
10034,Asimov
10035,Shaw
10036,Warna
10037,Sigma
10038,Natasha
10039,Eric
10040,Eal
10041,Thea
10042,Selena
10043,Clif
10044,Lad
10045,Dilythea
10046,Elyna
10047,Klein
10048,Modest
10049,Forstina
10050,Gamila
10051,Gladys
10052,Tily
10053,Hely
10054,Stephanie
10055,Unknown
10056,Mika
10057,Nana
10058,Nina
10059,Ann
10060,Caspian
10061,Dori
10062,Kenta
10063,Steven
10064,Maid
10065,Rebecca
10066,Caline
10067,Maruko
30001,安身之地
30002,森之守护
30003,傲娇的富家小姐
30004,森之公主的请求
30005,被控制的狮王
30006,节制之克利夫
30007,寻找同伴
30008,光之圣女玛利亚
30009,修女院的孩子们
30010,不死魔女
30011,强敌！修女院被袭！
30012,宽容之福斯蒂娜
30013,索兰斯特城
30014,迷糊的两人
30015,狼女伢子
30016,纯白祭司莉安娜
30017,暗影三人组
30018,腐坏的索兰斯特
30019,亚斯赫墨城
30020,莉亚的故乡
30021,精神错乱的城民
30022,时间掌控者
30023,贞洁铁壁赛琳娜
30024,古怪少女西娅
30025,奥汀莱顿学院
30026,美美子的请求
30027,爆炸的实验室
30028,克里斯现身
30029,断罪之刃
30030,谦虚之莫德斯特
30031,怒海之城
30032,绝对防御
30033,西装红发的女人
30034,财阀贵公子沃纳
30035,光刃连斩！剑刃交锋！
30036,希望之海莉
30037,卡里斯城
30038,故人重逢
30039,小贵族帕米拉
30040,军防部的警告
30041,危机！军防部遇袭！
30042,隐忍之蒂利
30043,墨比休斯城
30044,热血红毛笨蛋
30045,盗窃的真相
30046,演唱会的骚动
30047,传奇的女人
30048,审判者莉蒂希娅
30049,星耀研究院
30050,熟悉的感觉
30051,有针对的攻击
30052,相似的气息
30053,被抛弃的孩子
30054,大祭司艾里拉
30055,心灵骇客
31001,要塞被毁，为了重建城邦，你们几经周折终于找到了一处安身之地，然而很快，你们遇到了森海之城的巡逻队，他们将你们看作是入侵者而发起攻击，到底能不能在此安身，一切都还是未知数……
31002,森海巡逻队的队长竟然是一只可爱傲娇的小猫咪，她看上去似乎敌意很重的样子，真是令人头疼的孩子啊，要怎么样她才能相信你们没有恶意呢？
31003,和妮可的交手引来了森之守护奥克，他的力量很强大，看上去非常冷静可靠，或许能和他聊聊，可是他为什么拿出了武器？难道又要免不了一战！
31004,和奥克的切磋胜出，得到了他的允许，你们可以在这里安身，但建造和发展城邦需要各种资源，你们只能深入野外去寻找了，野外的变异者遍地都是，你们得一边找资源一边清理变异者，嗯？前面有人受伤了，好像是个小姑娘…
31005,艾琳娜公主突然召见，说是有事情要拜托，是个棘手的任务呢，可是公主承诺说只要完成了任务，城邦的建造资源她可以提供，是个很不错的提议，那么就接下吧，开始我们的第一次委托任务！
31006,森海失踪了许多村民，连公主的贴身护卫--狮王里昂都失踪了，你们寻找了很久，总算是找到了他们的踪迹，可他们的状态好像都不太正常，好像被什么控制了一样，等等！他们向这边发起进攻了！
31007,节制？天罚？这个身上插着尖刺的绷带男真是浑身上下都透着一股诡异的气息，口中滔滔不绝地念叨着神的旨意和罪孽，看上去就不好对付啊，这可怎么办？嗯？有一股熟悉的力量涌来，绷带男的力量被封印了！快趁此机会出手！
31008,属于克里斯的冰刺为什么会出现在森海中，追随着克里斯的气息，你们来到了森林深处……
31009,在森林中偶遇美丽的修女玛利亚，从她口中得知，克里斯正被教会的人讨伐，你们想要进一步追问关于讨伐队的信息，却被因变异者的突袭而中断
31010,野外的因子浓度越来越强，你们跟随玛利亚来到了修女院，见到了修女院中可爱的孩子们
31011,在带孩子们出去寻找食物的时候，偶遇魔女莉亚，她警惕性很高，对你们的敌意好像很重……
31012,修女院突然遭遇突袭！玛利亚和孩子们都受到了不同程度的伤害！修女院周围的因子浓度也逐渐升高，更多的高级变异者蜂拥而至，危机爆发！
31013,有着蛞蝓身体的女人，看上去温和的微笑，却让人忍不住背脊发寒，自称宽容的女人，又将带来怎样的灾难！
31014,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31015,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31016,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31017,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31018,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31019,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31020,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31021,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31022,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31023,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31024,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31025,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31026,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31027,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31028,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31029,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31030,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31999,EXPLORE_TEST
32000,测试专用地图
32001,断罪之刃--克里斯
32002,钢铁之握的故事
32003,喵喵妮可
32004,断罪之刃--克里斯
33001,守卫珍贵资源的机械人偶，只有打败他，才能拿到必须的资源。
33002,经过教会强化后的铠甲怪物，专门用来镇守教会存放的物资。
33003,在诱发因子的作用下与鲨鱼融合而成的半人半鱼的怪物，他们低智且残暴，被他们抓到难逃被吃的噩运。
33004,不知和什么东西作用而成的怪物，她的眼睛有着诡异的力量，及时铲除是最明智的选择。
33005,会吐黏液的软体怪物，小心，它的黏液会限制人的行动。
33006,七美德之隐忍，别因为她小巧的身体低估她的实力，她的速度和攻击力可以让你瞬间毙命！
secret_1001,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
secret_1002,捡到了一个宝箱
secret_1003,杀死了一个怪物
40001,无所畏惧
40002,治愈能量
40003,能量力场
40004,神圣打击
40005,恶魔陷阱
41001,念力系所有佣兵攻击力提升3%
41002,战斗结束后，所有上阵且还存活的佣兵恢复5%最大生命值
41003,战斗中，每上阵一个强化系佣兵，所有上阵佣兵的防御力提升3%
41004,战斗15秒后，随机1个敌方佣兵降下神圣打击，对其造成伤害
41005,战斗开始时，陷阱启动，使敌方所有佣兵定身2秒
42001,头像修改成功
42002,头像框修改成功
42003,改名成功
42004,没有选中英雄
42005,阵容设置成功
42006,阵容数量最大了
42007,输入新名字
42008,长度不能为0
42009,长度最大为{0}
42010,暂未解锁
42011,复制
42012,VIP等级
42013,所在服务器
42014,当前主线章节
42015,所在公会
42016,数字账号
42017,个人信息
42018,成就
42019,设置
42020,修改昵称
42021,标签栏
42022,头像
42023,这个玩家很懒什么都没有写
42024,消耗{0}个能量核心
42101,回收实验室
42102,请选择想要回收的佣兵
42103,觉醒者重置
42104,觉醒者遣散
42105,觉醒者回退
42106,未解锁
42107,OPTION1
42108,OPTION2
42109,OPTION3
42110,{0}/{1}可回退数
42111,只有拥有SR2及以上的佣兵才能回退，回退会返回所有升级材料，以及用于突破的所有卡片
42112,返\n还\n材\n料
42113,回退
42114,重置
42115,遣散
42116,一键选择
42117,遣散佣兵将返还大量回收币，以及全部培养资源，只有R品质的觉醒者才能进行遣散
42118,遣散返还
42119,重置佣兵将返还初始佣兵和全部培养资源
42120,玩法说明
42121,背景了解
42122,花费
42123,对佣兵进行{0}，是否确认{0}？
42124,当前拥有
42125,1.可以花费能量核心对佣兵进行重置获得资源\n2.重置完成后，佣兵回到初始等级，装备和升级所用道具返还到仓库，经验等货币则返还到货币栏中
42126,1.可以对NR品质的英雄进行遣散，其他品质不可遣散\n2.遣散后被消耗的佣兵会消失，但是这些佣兵身上的装备，培养他们消耗的合金，经验和突破材料会返回到仓库中
42127,1.拥有两个及以上同名且品质高于SR的指定级佣兵解锁此功能，其中品阶较低的佣兵可被回退\n2.回退佣兵将返还进化必须消耗的同名佣兵，以及进阶时消耗的等额同特性稀有品质佣兵
42128,{0}不足
42129,功能未开放，请先通关主线1-1
42130,消耗
42131,NR佣兵概率：54.69%\n R佣兵概率：43.7%\n SR佣兵概率：4.61%
42132,能量核心不足，是否前往购买？
42133,特性卡池抽奖券不足，是否前往礼包商城购买？
42134,是否确认购买？
42135,招募次数不足
42136,剩余时间
42137,已激活
42138,未激活
42139,激活
42140,切换
42141,激活特性奖池，是否确认激活？
42142,招募结果
42143,再抽一次
42144,再抽十次
42145,今日召唤次数已达上限
42146,概率提供
42147,招募说明
42148,总概率
42149,<color=#0CDE6A>N卡</color>：{0}%
42150,<color=#0BC5DD>R卡</color>：{0}%
42151,<color=#AD62FF>SR卡</color>：{0}%
42152,紫色觉醒者
42153,头像
42154,名称
42155,定位
42156,羁绊推荐
42157,绿色觉醒者
42158,蓝色觉醒者
42159,1.消耗招募券进行招募\n2.不同奖池需要的招募券类型不同\n3.招募总次数每个奖池不共享
42160,1.消耗友情点进行招募\n2.友情点可通过与玩家互动获得\n3.招募总次数为2000次，不与其他奖池共享
