60175,米露酱，我们走吧。
60176,东边的树林还是比较安全的，你们可以去那边哦~米露，要好好跟着哥哥哦~
60177,好的~玛利亚妈妈~米露很快就回来了~
60178,玛利亚小姐请放心，我们会保护好米露的。
60179,哥哥，这边这边，这里有好多食物！
60180,那孩子身后的黑影！小心！
60181,呀！！！
60182,那个蠢兔子！快过来我这边！
60183,这笨蛋就交给露娜你了！
60184,露娜，带米露去安全的地方！
60185,我知道了，我先带这孩子回去，你们自己小心！
60186,艾希，雷莎娜，要上了！
60187,还用得着你说，嘿嘿，早就准备好了！
60188,让这些丑东西知道本小姐的厉害！
60189,总算是有惊无险，大家都没事吧？
60190,没事没事，这点数量还不够我练习的，大小姐~你怎么样啊？吓哭了没~
60191,说什么蠢话，本小姐是那么容易吓到的？哼！
60192,你们…是什么人？！
60193,！？
60194,啊哈哈哈！毛都吓炸了，大小姐你的胆子也太小了，哈哈哈哈！
60195,不准笑！
60196,你！我才要问你是谁？！突然跳出来吓死人了！
60197,吾身份，哪是那么容易告诉你们这些小毛孩儿的！
60198,一群人在这荒郊野外游荡，一看就不是什么好人！
60199,鬼鬼祟祟跟在吾后面，一定和那些无礼的家伙一样！这样的话，吾就让你们也尝尝厉害！
60200,那些家伙？
60201,喂！人家都打过来了，别发呆啊！
60202,奇怪，这人只防守不攻击，也没有和那些家伙一样的杀气。
60203,？什么啊？你们不是来抓吾的？
60204,打了这么久你才搞清楚吗？！喂！是谁一开始就认定我们不是好人抬手就打的啊！
60205,好了好了，误会解除了就行。
60206,无缘无故被打，一般人都会生气的吧，你这家伙是傻子吗？
60207,还有你，穿得像个古欧洲贵妇一样，打错了人难道不应该道歉吗？
60208,雷莎娜这是在帮我打抱不平么？
60209,啰嗦！谁帮你了！我是因为你被打太丢人了才开口的！
60210,既然不是对吾不利之人，吾为之前的莽撞道歉。
60211,这还差不多！
60212,现在可以告诉我们你是谁？为什么一个人在这荒野中吗？
60213,吾乃不死魔女莉亚，因被人追捕，所以才会躲在这里。
60214,原来是这样。
60215,吾想要和你们一道。
60216,诶？
60217,你不是被人追捕吗，怎么对刚认识的人就提出这样的要求？很可疑…
60218,你很强，可以保护吾。
60219,呃……就算你长得很可爱，但这么突然的请求还是有点……
60220,这跟长得可不可爱有什么关系你这个笨蛋！
60221,啊！！！
60222,是露娜的声音！从修女院那边传来的！
60223,我们快回去看看！
60224,这…修女院被打烂，孩子们也都受伤了……
60225,太过分了…竟然连这些无辜的孩子们都不放过！
60226,这个气息…高级变异者…
60227,喂，倒在那儿的是露娜！
60228,露娜！
60229,露娜你怎么样？
60230,我…咳咳…我没事，只是受了点轻伤，可是莉莉她…
60231,咳咳……好难受……好疼……
60232,莉莉她受了伤，这些变异者和之前的比强太多了。
60233,我得照顾孩子们，很难专心对付他们。
60234,玛利亚专心照顾孩子们就行，其他的交给我们。
60235,可是…
60236,你可是孩子们的妈妈呀，放心吧，我不会让你们有事的。
60237,那么，一切就拜托你了。
60238,什么嘛，原来所谓的高级变异者也不过如此。
60239,嗯？这熟悉的气息，和那孩子一样…
60240,有点意思，呐，你是什么人？
60241,这蛞蝓女人怎么回事，看上去有点恶心呢。
60242,你懂什么，自恋狂，那可是七美德之一，号称宽容的福斯蒂娜啊！
60243,又是七美德么…
60244,呐，第一次见面你就对我刀剑相向，似乎不是很有礼貌呢。
60245,我可不想和一个随意袭击别人的人空讲礼貌！
60246,敌意这么重，那就让我见识一下你真正的本事吧！
60247,可恶，低估了他的力量，没想到自己竟然会受这么重的伤！
60248,真是尽兴呢，好久没有和人打得这么痛快了！
60249,要不是还有任务在身，真想和你更深入地切磋呢~
60250,嘛，没办法呢，今天就到此为止吧，期待再次见到你的那一天~
60251,喂！别跑！打不过就跑算什么本事！
60252,艾希，别追了，先去看看大家的情况。
60253,玛利亚，情况怎么样？
60254,多亏有你们，孩子们的情绪也稳定下来了。
60255,那就好。
60256,我的脚受伤了，本来要去索兰斯特城拜访好友的，现在看来是去不成了。
60257,这封信和这本书可以麻烦你帮我交给索兰斯特的莉安娜祭司吗？
60258,蝴蝶形状的书，真是特别呢。
60259,是呀，这是莉安娜的书，上次来看孩子们的时候忘在这儿的，是个很好的孩子。
60260,对了，莉安娜对教会有深入的研究，或许她能知道关于克里斯讨伐队的事。
60261,那我们立刻出发前往索兰斯特城！






